1007	Q0	5595	1	41.71208169091666	SimBa
1007	Q0	6522	1	41.47581795193084	SimBa
1008	Q0	1783	1	43.467468839145276	SimBa
1008	Q0	6957	1	42.61142195465846	SimBa
1008	Q0	3589	1	41.064952718549584	SimBa
1008	Q0	2715	1	38.8980384447357	SimBa
1008	Q0	3832	1	38.45241081139696	SimBa
1009	Q0	1783	1	60.64191529870727	SimBa
1009	Q0	3820	1	46.290357421140385	SimBa
1009	Q0	3589	1	45.84645362447535	SimBa
1009	Q0	3826	1	44.69177610525785	SimBa
1009	Q0	9842	1	44.3089146195694	SimBa
1010	Q0	1783	1	50.2170717151506	SimBa
1010	Q0	6957	1	45.656904939163404	SimBa
1010	Q0	3589	1	45.30679345546672	SimBa
1010	Q0	8197	1	43.90373448204593	SimBa
1010	Q0	6522	1	42.90537379070824	SimBa
1011	Q0	6323	1	60.12585581017805	SimBa
1011	Q0	3056	1	41.92590427596312	SimBa
1011	Q0	6324	1	41.1622824186733	SimBa
1011	Q0	9995	1	40.324025820594024	SimBa
1011	Q0	4708	1	39.86481866117247	SimBa
1012	Q0	9192	1	47.39882802654895	SimBa
1012	Q0	8643	1	40.48191796800319	SimBa
1012	Q0	9059	1	37.57698919852723	SimBa
1012	Q0	960	1	36.683030034363014	SimBa
1012	Q0	4425	1	35.864933880478866	SimBa
1013	Q0	1860	1	39.73865881992762	SimBa
1013	Q0	5436	1	39.735484528438995	SimBa
1013	Q0	378	1	39.36876669452412	SimBa
1013	Q0	5733	1	39.35578239240196	SimBa
1013	Q0	6656	1	39.07568883634544	SimBa
1014	Q0	874	1	52.021356413870436	SimBa
1014	Q0	3	1	51.41893587913599	SimBa
1014	Q0	6539	1	40.96714275542202	SimBa
1014	Q0	7644	1	40.86297358250044	SimBa
1014	Q0	9076	1	40.58404872450828	SimBa
1015	Q0	8736	1	55.36607644743998	SimBa
1015	Q0	4404	1	43.88221616788859	SimBa
1015	Q0	1008	1	43.75973199512605	SimBa
1015	Q0	3417	1	43.67848865186836	SimBa
1015	Q0	997	1	43.40822153398898	SimBa
1016	Q0	10315	1	40.52195568115586	SimBa
1016	Q0	6595	1	35.440428107738114	SimBa
1016	Q0	2949	1	35.3970990121303	SimBa
1016	Q0	3483	1	35.283843479700025	SimBa
1016	Q0	413	1	35.20082240696033	SimBa
1017	Q0	10315	1	53.22195569562969	SimBa
1017	Q0	424	1	39.56682468943197	SimBa
1017	Q0	4517	1	38.757947570079835	SimBa
1017	Q0	1087	1	38.55379794100268	SimBa
1017	Q0	10185	1	38.28461596293652	SimBa
1018	Q0	7337	1	40.58032509409398	SimBa
1018	Q0	716	1	35.83315717474838	SimBa
1018	Q0	9198	1	35.35432826930482	SimBa
1018	Q0	7348	1	35.04848951897294	SimBa
1018	Q0	7389	1	35.02786048548848	SimBa
1019	Q0	8302	1	51.97947392325569	SimBa
1019	Q0	4345	1	39.52672335619142	SimBa
1019	Q0	4705	1	39.42756964310417	SimBa
1019	Q0	8324	1	39.4132412759123	SimBa
1019	Q0	7541	1	39.3863754547537	SimBa
1020	Q0	8302	1	55.65433989472453	SimBa
1020	Q0	8324	1	41.097425957541965	SimBa
1020	Q0	4345	1	40.34240914730862	SimBa
1020	Q0	5898	1	39.39626274107852	SimBa
1020	Q0	8322	1	39.14874168854374	SimBa
1021	Q0	7675	1	57.946691731916545	SimBa
1021	Q0	3761	1	48.58502080929968	SimBa
1021	Q0	3755	1	46.89479065813564	SimBa
1021	Q0	7237	1	46.87817881679195	SimBa
1021	Q0	7668	1	46.494464996126524	SimBa
1022	Q0	7696	1	66.64569255454585	SimBa
1022	Q0	7706	1	43.79864802992754	SimBa
1022	Q0	2866	1	43.070453098475106	SimBa
1022	Q0	5153	1	42.46558538034112	SimBa
1022	Q0	7739	1	42.199582958575704	SimBa
1023	Q0	8488	1	54.95952817534573	SimBa
1023	Q0	5397	1	44.298538206117655	SimBa
1023	Q0	1046	1	43.2610715010537	SimBa
1023	Q0	2375	1	42.3379354129774	SimBa
1023	Q0	9819	1	41.73488244722956	SimBa
1024	Q0	1423	1	54.942207449223446	SimBa
1024	Q0	4732	1	41.709595517505655	SimBa
1024	Q0	2978	1	41.58159729309053	SimBa
1024	Q0	864	1	41.0601313535361	SimBa
1024	Q0	7019	1	39.973026781290486	SimBa
1025	Q0	2477	1	60.505756491743014	SimBa
1025	Q0	884	1	42.1478330359824	SimBa
1025	Q0	10333	1	40.59460508879275	SimBa
1025	Q0	10227	1	40.46799998878686	SimBa
1025	Q0	10078	1	40.08650216786713	SimBa
1026	Q0	2477	1	56.39831838654988	SimBa
1026	Q0	884	1	42.431771752512645	SimBa
1026	Q0	10333	1	41.222886072148206	SimBa
1026	Q0	10078	1	40.52124412047572	SimBa
1026	Q0	3469	1	39.536266955037846	SimBa
1027	Q0	3100	1	53.75081162521437	SimBa
1027	Q0	3115	1	47.07324983775787	SimBa
1027	Q0	4416	1	45.499841274752	SimBa
1027	Q0	8301	1	44.90703941022156	SimBa
1027	Q0	8354	1	43.743096762111044	SimBa
1028	Q0	5766	1	54.597710579684076	SimBa
1028	Q0	416	1	54.38353818849677	SimBa
1028	Q0	8473	1	41.61183482273739	SimBa
1028	Q0	6099	1	40.782412855108205	SimBa
1028	Q0	8108	1	40.71135049314875	SimBa
1029	Q0	10203	1	69.81360903269487	SimBa
1029	Q0	3217	1	48.19526226424758	SimBa
1029	Q0	4740	1	43.45102072244504	SimBa
1029	Q0	4926	1	43.031722960164046	SimBa
1029	Q0	4258	1	38.76642890805671	SimBa
1030	Q0	5312	1	57.11198828266306	SimBa
1030	Q0	9729	1	42.94930792649429	SimBa
1030	Q0	967	1	41.52045020488551	SimBa
1030	Q0	3180	1	41.17239318184184	SimBa
1030	Q0	5824	1	40.13944050628099	SimBa
1031	Q0	6589	1	50.68539215575033	SimBa
1031	Q0	8236	1	42.16073664858949	SimBa
1031	Q0	9259	1	41.28805526353595	SimBa
1031	Q0	376	1	41.19430824094162	SimBa
1031	Q0	8059	1	41.112060527765706	SimBa
1032	Q0	290	1	49.91228727959216	SimBa
1032	Q0	5806	1	48.3050190929707	SimBa
1032	Q0	379	1	48.0559744164516	SimBa
1032	Q0	5656	1	46.39677858603428	SimBa
1032	Q0	4543	1	46.359300486431124	SimBa
1033	Q0	6589	1	58.9213784169341	SimBa
1033	Q0	376	1	46.05771337708627	SimBa
1033	Q0	8222	1	43.608070667364956	SimBa
1033	Q0	7832	1	43.44219763514855	SimBa
1033	Q0	8059	1	41.63013026568484	SimBa
1034	Q0	516	1	56.122555150217934	SimBa
1034	Q0	5656	1	49.72512004978591	SimBa
1034	Q0	290	1	47.360992787407945	SimBa
1034	Q0	295	1	46.24820509808157	SimBa
1034	Q0	4612	1	45.36223143842449	SimBa
1035	Q0	8360	1	63.747036673290246	SimBa
1035	Q0	7759	1	39.97468557041475	SimBa
1035	Q0	7743	1	39.260901487639146	SimBa
1035	Q0	8594	1	38.714419003788336	SimBa
1035	Q0	9661	1	37.865921381205936	SimBa
1036	Q0	77	1	53.479084184296546	SimBa
1036	Q0	2278	1	52.35111809056507	SimBa
1036	Q0	427	1	43.780590691925056	SimBa
1036	Q0	5802	1	43.10013200042361	SimBa
1036	Q0	2270	1	38.78925175419725	SimBa
1037	Q0	8766	1	50.01475682161331	SimBa
1037	Q0	6355	1	44.10288199484765	SimBa
1037	Q0	4579	1	42.51835049898689	SimBa
1037	Q0	6984	1	41.86726682673882	SimBa
1037	Q0	1943	1	41.299337066473335	SimBa
1038	Q0	8766	1	54.88006730079879	SimBa
1038	Q0	6355	1	43.553522537131514	SimBa
1038	Q0	463	1	40.949019526529625	SimBa
1038	Q0	8050	1	40.85007638370585	SimBa
1038	Q0	4579	1	40.554474324187304	SimBa
1039	Q0	3235	1	61.26139375985202	SimBa
1039	Q0	3432	1	43.56822244897084	SimBa
1039	Q0	1665	1	39.383402227695385	SimBa
1039	Q0	3341	1	38.16497488902061	SimBa
1039	Q0	5675	1	38.08013964406767	SimBa
1040	Q0	6918	1	41.2093537988101	SimBa
1040	Q0	2253	1	41.13150857635506	SimBa
1040	Q0	9316	1	41.074657891979165	SimBa
1040	Q0	5009	1	40.9950021647482	SimBa
1040	Q0	9804	1	40.98312324534915	SimBa
1041	Q0	5047	1	59.36526933650864	SimBa
1041	Q0	9747	1	46.35108144113389	SimBa
1041	Q0	6392	1	43.78788208435504	SimBa
1041	Q0	486	1	42.57071699575112	SimBa
1041	Q0	485	1	42.504125596779154	SimBa
1042	Q0	1855	1	43.74787322750309	SimBa
1042	Q0	9664	1	40.71750718234805	SimBa
1042	Q0	5210	1	39.480380720284444	SimBa
1042	Q0	5208	1	38.24099843376671	SimBa
1042	Q0	2382	1	37.942127999474444	SimBa
1043	Q0	1177	1	44.33257757464484	SimBa
1043	Q0	760	1	40.5854998006419	SimBa
1043	Q0	8542	1	38.887876815534874	SimBa
1043	Q0	6122	1	37.679386155091606	SimBa
1043	Q0	4652	1	37.58581737383603	SimBa
1044	Q0	5818	1	53.973164929379315	SimBa
1044	Q0	3330	1	38.66417251600211	SimBa
1044	Q0	5487	1	38.244166159975144	SimBa
1044	Q0	965	1	38.18087381104558	SimBa
1044	Q0	8150	1	38.08749982005278	SimBa
1045	Q0	1177	1	44.70700547854799	SimBa
1045	Q0	6210	1	40.194015433317944	SimBa
1045	Q0	4652	1	39.008423836560176	SimBa
1045	Q0	8426	1	38.55742564439683	SimBa
1045	Q0	4427	1	38.169392941030765	SimBa
1046	Q0	1177	1	47.543918784974906	SimBa
1046	Q0	8426	1	40.54670040308069	SimBa
1046	Q0	8415	1	39.452520938703685	SimBa
1046	Q0	1253	1	39.25691247559836	SimBa
1046	Q0	8414	1	38.58927157688443	SimBa
1047	Q0	1177	1	47.488184205032404	SimBa
1047	Q0	8426	1	40.0845501842346	SimBa
1047	Q0	6122	1	39.27105974455338	SimBa
1047	Q0	1253	1	39.082020432006786	SimBa
1047	Q0	760	1	39.007640045375794	SimBa
1048	Q0	2558	1	41.97708279262494	SimBa
1048	Q0	6415	1	38.26057560415228	SimBa
1048	Q0	6691	1	38.10281182500171	SimBa
1048	Q0	5696	1	37.53059350876447	SimBa
1048	Q0	8931	1	37.22992886329719	SimBa
1049	Q0	4438	1	60.03517269728988	SimBa
1049	Q0	7722	1	48.500114652822816	SimBa
1049	Q0	8489	1	46.03637994634478	SimBa
1049	Q0	1197	1	45.80579447520137	SimBa
1049	Q0	5011	1	45.75338433767648	SimBa
1050	Q0	4438	1	54.02618707527847	SimBa
1050	Q0	2423	1	45.52753844415033	SimBa
1050	Q0	3195	1	45.17305397318252	SimBa
1050	Q0	1197	1	44.91037428581675	SimBa
1050	Q0	463	1	44.4872858921954	SimBa
1051	Q0	10082	1	41.056128754513985	SimBa
1051	Q0	5336	1	33.64766049642625	SimBa
1051	Q0	800	1	33.6461448996626	SimBa
1051	Q0	6161	1	33.56830565787866	SimBa
1051	Q0	4823	1	33.28721378137312	SimBa
1052	Q0	6592	1	51.113148952129066	SimBa
1052	Q0	528	1	45.92584199947822	SimBa
1052	Q0	5391	1	44.202945303868596	SimBa
1052	Q0	274	1	44.15702260999059	SimBa
1052	Q0	6594	1	43.54402328297569	SimBa
1053	Q0	1817	1	52.93120480101536	SimBa
1053	Q0	3010	1	39.78145183375851	SimBa
1053	Q0	1747	1	39.48289984022188	SimBa
1053	Q0	7075	1	38.29443157148077	SimBa
1053	Q0	8181	1	38.16290777482373	SimBa
1054	Q0	9475	1	48.81150474809996	SimBa
1054	Q0	2647	1	41.05180184692674	SimBa
1054	Q0	4769	1	40.92218589795065	SimBa
1054	Q0	341	1	39.51587221990509	SimBa
1054	Q0	2136	1	39.23377174507702	SimBa
1055	Q0	6592	1	53.97356134233029	SimBa
1055	Q0	5391	1	42.19121238517221	SimBa
1055	Q0	8537	1	41.89157055631749	SimBa
1055	Q0	6593	1	41.14956077294307	SimBa
1055	Q0	6595	1	40.02094307966481	SimBa
1056	Q0	6592	1	48.955838874641145	SimBa
1056	Q0	5391	1	44.15912259507602	SimBa
1056	Q0	4164	1	40.715634349561775	SimBa
1056	Q0	6593	1	40.40176250649817	SimBa
1056	Q0	6594	1	40.10124019083986	SimBa
1057	Q0	8328	1	47.54961312745026	SimBa
1057	Q0	1099	1	44.089659170920996	SimBa
1057	Q0	5079	1	43.8270481267264	SimBa
1057	Q0	8940	1	42.15383567095953	SimBa
1057	Q0	8939	1	41.14539460797226	SimBa
1058	Q0	8328	1	49.71078738433377	SimBa
1058	Q0	5079	1	42.975031373441134	SimBa
1058	Q0	1099	1	42.47813412236927	SimBa
1058	Q0	8766	1	42.3823105397386	SimBa
1058	Q0	2384	1	42.28585422438929	SimBa
1059	Q0	5417	1	53.68274085993993	SimBa
1059	Q0	5074	1	43.531580659995775	SimBa
1059	Q0	4164	1	42.61104678869899	SimBa
1059	Q0	8096	1	40.32013029160286	SimBa
1059	Q0	5868	1	39.99935427293585	SimBa
1060	Q0	5417	1	52.043901048910946	SimBa
1060	Q0	5074	1	41.27875273600285	SimBa
1060	Q0	8096	1	38.659974886741956	SimBa
1060	Q0	4164	1	38.555085186739575	SimBa
1060	Q0	5434	1	38.15314561374399	SimBa
1061	Q0	3599	1	51.8503811660256	SimBa
1061	Q0	9135	1	42.30229077511118	SimBa
1061	Q0	9791	1	41.50606019140572	SimBa
1061	Q0	844	1	40.362565542431	SimBa
1061	Q0	210	1	40.30998837426933	SimBa
1062	Q0	8181	1	57.357919627148995	SimBa
1062	Q0	1817	1	43.462054290249824	SimBa
1062	Q0	1169	1	38.03084937406308	SimBa
1062	Q0	2117	1	37.740030758996184	SimBa
1062	Q0	492	1	37.730439921590985	SimBa
1063	Q0	8181	1	55.515607404715595	SimBa
1063	Q0	1817	1	39.27632548578575	SimBa
1063	Q0	492	1	38.751114720555705	SimBa
1063	Q0	1169	1	37.15820864468837	SimBa
1063	Q0	2290	1	36.598367524100595	SimBa
1064	Q0	6680	1	51.301456847535086	SimBa
1064	Q0	5069	1	41.67595410997341	SimBa
1064	Q0	6455	1	41.30732868647459	SimBa
1064	Q0	6679	1	40.90911173587282	SimBa
1064	Q0	4013	1	40.00159094726363	SimBa
1065	Q0	4605	1	58.71782603498652	SimBa
1065	Q0	3764	1	45.39707129113192	SimBa
1065	Q0	6437	1	45.25109089046665	SimBa
1065	Q0	488	1	44.97598220375226	SimBa
1065	Q0	5669	1	44.638259358110105	SimBa
1066	Q0	4605	1	49.137421725069856	SimBa
1066	Q0	3764	1	43.01990188316523	SimBa
1066	Q0	6437	1	42.95221278743149	SimBa
1066	Q0	488	1	42.63395992221808	SimBa
1066	Q0	1197	1	41.73375179600187	SimBa
1067	Q0	7722	1	47.71800163905517	SimBa
1067	Q0	7672	1	47.56075756632521	SimBa
1067	Q0	6550	1	47.30632363603038	SimBa
1067	Q0	7675	1	46.61835826092861	SimBa
1067	Q0	3761	1	45.642022534694405	SimBa
1068	Q0	3703	1	64.90361886339002	SimBa
1068	Q0	3704	1	47.16162736122147	SimBa
1068	Q0	7922	1	44.88886478842555	SimBa
1068	Q0	3702	1	43.28869027827544	SimBa
1068	Q0	5552	1	42.73803005084014	SimBa
1069	Q0	1913	1	50.71752634294228	SimBa
1069	Q0	2774	1	43.29395530022786	SimBa
1069	Q0	6445	1	42.550232443481825	SimBa
1069	Q0	5055	1	42.26592154509504	SimBa
1069	Q0	5548	1	41.865871456921944	SimBa
1070	Q0	3823	1	52.59974725034817	SimBa
1070	Q0	3822	1	41.777357668190184	SimBa
1070	Q0	3829	1	39.34673425990039	SimBa
1070	Q0	3835	1	39.31028777525948	SimBa
1070	Q0	2039	1	38.99346408959079	SimBa
1071	Q0	6422	1	44.3258971806528	SimBa
1071	Q0	3730	1	42.36864408744208	SimBa
1071	Q0	7492	1	41.69817246459191	SimBa
1071	Q0	10138	1	41.65735432342302	SimBa
1071	Q0	10135	1	41.62066445246199	SimBa
1072	Q0	1575	1	60.213362030878415	SimBa
1072	Q0	8815	1	47.584522598323595	SimBa
1072	Q0	4441	1	45.923037048520705	SimBa
1072	Q0	4053	1	44.55581020807922	SimBa
1072	Q0	4529	1	42.60136539839283	SimBa
1073	Q0	2621	1	51.74683371632396	SimBa
1073	Q0	6504	1	43.5279815547623	SimBa
1073	Q0	4963	1	40.81166848238014	SimBa
1073	Q0	9397	1	39.84020733621375	SimBa
1073	Q0	5655	1	39.20265503995859	SimBa
1074	Q0	2621	1	48.818795783719665	SimBa
1074	Q0	5343	1	40.19293097451681	SimBa
1074	Q0	1343	1	39.7967515739668	SimBa
1074	Q0	9397	1	39.3652388213931	SimBa
1074	Q0	3004	1	38.737278500557586	SimBa
1075	Q0	5855	1	54.22103047015901	SimBa
1075	Q0	5546	1	46.479595049275325	SimBa
1075	Q0	5547	1	45.10424342403386	SimBa
1075	Q0	7140	1	45.101110945393245	SimBa
1075	Q0	5543	1	44.50271764142036	SimBa
1076	Q0	6549	1	47.88196788018228	SimBa
1076	Q0	1533	1	41.876199189099566	SimBa
1076	Q0	7688	1	41.39263389702937	SimBa
1076	Q0	5079	1	41.293022648952075	SimBa
1076	Q0	8940	1	41.187856015917816	SimBa
1077	Q0	6549	1	55.0264807186517	SimBa
1077	Q0	8940	1	45.984340798397945	SimBa
1077	Q0	7697	1	45.92819758073656	SimBa
1077	Q0	8525	1	44.67903046208916	SimBa
1077	Q0	9276	1	44.54101287014774	SimBa
1078	Q0	3954	1	50.27388583176828	SimBa
1078	Q0	8766	1	41.052554002496564	SimBa
1078	Q0	6543	1	40.383387905914645	SimBa
1078	Q0	863	1	40.265861861553304	SimBa
1078	Q0	6918	1	40.01914815752992	SimBa
1079	Q0	9509	1	46.78033650769797	SimBa
1079	Q0	8588	1	44.3982308924541	SimBa
1079	Q0	8723	1	38.34827759715368	SimBa
1079	Q0	7958	1	38.045162256297175	SimBa
1079	Q0	8283	1	38.01390620058204	SimBa
1080	Q0	10309	1	45.79512204273135	SimBa
1080	Q0	6595	1	36.458524681075716	SimBa
1080	Q0	8624	1	33.95059367365348	SimBa
1080	Q0	5247	1	33.927521445615284	SimBa
1080	Q0	8564	1	33.89281087299199	SimBa
1081	Q0	4927	1	56.38081282407934	SimBa
1081	Q0	5040	1	40.26776480569576	SimBa
1081	Q0	5151	1	39.73413489075756	SimBa
1081	Q0	9481	1	39.111780024320964	SimBa
1081	Q0	3251	1	38.757808432790284	SimBa
1082	Q0	4927	1	59.26251083316049	SimBa
1082	Q0	5126	1	39.75974414691217	SimBa
1082	Q0	5040	1	38.47835490261586	SimBa
1082	Q0	7723	1	38.375354575588716	SimBa
1082	Q0	4238	1	38.335979550666174	SimBa
1083	Q0	5859	1	48.232013387270435	SimBa
1083	Q0	359	1	39.52587487602726	SimBa
1083	Q0	7866	1	37.776777760756524	SimBa
1083	Q0	5161	1	37.36199379038486	SimBa
1083	Q0	336	1	37.23662335391964	SimBa
1084	Q0	815	1	46.96836252123282	SimBa
1084	Q0	4906	1	41.269383231167126	SimBa
1084	Q0	3126	1	39.604684584385026	SimBa
1084	Q0	6385	1	39.45012151331437	SimBa
1084	Q0	5675	1	38.80861179770615	SimBa
1085	Q0	7752	1	53.640891969537314	SimBa
1085	Q0	1976	1	45.25866474317374	SimBa
1085	Q0	7675	1	44.654241024681816	SimBa
1085	Q0	7660	1	44.15943125890317	SimBa
1085	Q0	7696	1	43.40993672733836	SimBa
1086	Q0	4617	1	57.721109089006305	SimBa
1086	Q0	570	1	48.18430669413394	SimBa
1086	Q0	3832	1	47.92576195199723	SimBa
1086	Q0	4581	1	47.1821690710218	SimBa
1086	Q0	4618	1	43.870520136932925	SimBa
1087	Q0	5290	1	64.55671641898475	SimBa
1087	Q0	5284	1	50.40051876746221	SimBa
1087	Q0	7217	1	45.452043771872574	SimBa
1087	Q0	5288	1	45.153213407976324	SimBa
1087	Q0	5287	1	44.80592082407003	SimBa
1088	Q0	4542	1	55.776590485822865	SimBa
1088	Q0	2838	1	46.93175378826376	SimBa
1088	Q0	3129	1	46.50930015265851	SimBa
1088	Q0	2876	1	45.66690506169056	SimBa
1088	Q0	4621	1	44.86208538157839	SimBa
1089	Q0	4617	1	54.359090261347426	SimBa
1089	Q0	4581	1	46.80843599705981	SimBa
1089	Q0	3832	1	46.07107529679115	SimBa
1089	Q0	4618	1	44.95774751895861	SimBa
1089	Q0	570	1	44.24936791393154	SimBa
1090	Q0	4617	1	57.203652674433734	SimBa
1090	Q0	3832	1	48.22164805984048	SimBa
1090	Q0	570	1	44.779232468443695	SimBa
1090	Q0	4581	1	44.00679960290749	SimBa
1090	Q0	103	1	43.18008006033253	SimBa
1091	Q0	4542	1	56.73275862925388	SimBa
1091	Q0	4621	1	43.37499043804168	SimBa
1091	Q0	4576	1	42.845898649157256	SimBa
1091	Q0	740	1	42.74235936318847	SimBa
1091	Q0	2876	1	42.513720358846086	SimBa
1092	Q0	5299	1	54.230153984959664	SimBa
1092	Q0	8528	1	42.42481598906915	SimBa
1092	Q0	2833	1	41.928870480857256	SimBa
1092	Q0	1263	1	41.441833900683754	SimBa
1092	Q0	3590	1	39.913812663192324	SimBa
1093	Q0	596	1	48.86745656732731	SimBa
1093	Q0	8086	1	42.618304109454776	SimBa
1093	Q0	21	1	41.88613544810467	SimBa
1093	Q0	8087	1	40.48118824314915	SimBa
1093	Q0	7255	1	40.14479946596437	SimBa
1094	Q0	1343	1	59.012554952864534	SimBa
1094	Q0	4916	1	42.21481092233809	SimBa
1094	Q0	2661	1	41.12523210266134	SimBa
1094	Q0	9729	1	39.02222598826089	SimBa
1094	Q0	1548	1	38.76228584970647	SimBa
1095	Q0	4584	1	51.22796782397631	SimBa
1095	Q0	7645	1	47.202675842586665	SimBa
1095	Q0	6435	1	46.24738314352352	SimBa
1095	Q0	7696	1	45.264261810493004	SimBa
1095	Q0	4528	1	44.778071551193115	SimBa
1096	Q0	4584	1	54.50447291193706	SimBa
1096	Q0	7645	1	45.09584790391926	SimBa
1096	Q0	7696	1	44.07161768644693	SimBa
1096	Q0	4940	1	43.73487740113392	SimBa
1096	Q0	8608	1	43.46107987481095	SimBa
1097	Q0	9149	1	50.81526244895628	SimBa
1097	Q0	5192	1	44.39017628330636	SimBa
1097	Q0	5377	1	41.24310091159718	SimBa
1097	Q0	7626	1	40.198424780503856	SimBa
1097	Q0	551	1	40.15745904181173	SimBa
1098	Q0	4760	1	52.87596443206597	SimBa
1098	Q0	1783	1	43.91542273419448	SimBa
1098	Q0	4630	1	42.573733199789615	SimBa
1098	Q0	6522	1	42.512271501575725	SimBa
1098	Q0	3975	1	41.82876409566987	SimBa
1099	Q0	9095	1	55.554708492783526	SimBa
1099	Q0	9320	1	43.43879082256712	SimBa
1099	Q0	4018	1	39.72186349841094	SimBa
1099	Q0	8804	1	39.3021726884954	SimBa
1099	Q0	3746	1	39.25866242372818	SimBa
1100	Q0	8004	1	54.777257088689375	SimBa
1100	Q0	8992	1	46.67728519122458	SimBa
1100	Q0	659	1	42.036931828841155	SimBa
1100	Q0	9897	1	40.59811917211181	SimBa
1100	Q0	394	1	40.52780046628932	SimBa
1101	Q0	7493	1	68.8618821640585	SimBa
1101	Q0	1336	1	41.29218618297363	SimBa
1101	Q0	870	1	40.187217077386634	SimBa
1101	Q0	7492	1	39.97832693961831	SimBa
1101	Q0	8826	1	39.76992495630874	SimBa
1102	Q0	970	1	66.67883840437469	SimBa
1102	Q0	4987	1	40.44231249968697	SimBa
1102	Q0	8817	1	38.99765686120496	SimBa
1102	Q0	2473	1	38.43995834831433	SimBa
1102	Q0	3309	1	38.41845790229222	SimBa
1103	Q0	1159	1	55.80329979605429	SimBa
1103	Q0	400	1	41.9102904076818	SimBa
1103	Q0	8005	1	40.89856433295855	SimBa
1103	Q0	10246	1	40.83406189693107	SimBa
1103	Q0	8006	1	40.18391686596175	SimBa
1104	Q0	7774	1	57.41144644309806	SimBa
1104	Q0	7744	1	45.001940872862114	SimBa
1104	Q0	3558	1	43.519305619696155	SimBa
1104	Q0	7753	1	43.24927339883816	SimBa
1104	Q0	3570	1	42.68409509011616	SimBa
1105	Q0	807	1	60.341947805720665	SimBa
1105	Q0	321	1	44.570434918177156	SimBa
1105	Q0	797	1	44.39904573391713	SimBa
1105	Q0	402	1	42.81196293781867	SimBa
1105	Q0	801	1	42.20718961629716	SimBa
1106	Q0	807	1	49.97454082837081	SimBa
1106	Q0	321	1	41.97670065873071	SimBa
1106	Q0	797	1	41.846866740591516	SimBa
1106	Q0	3172	1	41.82791861695843	SimBa
1106	Q0	3587	1	41.50955660958612	SimBa
1107	Q0	8270	1	46.32208835995889	SimBa
1107	Q0	3936	1	40.09624333078869	SimBa
1107	Q0	6061	1	39.637022551936944	SimBa
1107	Q0	7452	1	39.1957837055587	SimBa
1107	Q0	8137	1	38.9112271406848	SimBa
1108	Q0	8270	1	47.84105751693466	SimBa
1108	Q0	2870	1	37.524477925653756	SimBa
1108	Q0	1038	1	37.29212636746259	SimBa
1108	Q0	8137	1	37.144072917441115	SimBa
1108	Q0	2719	1	36.98320258305777	SimBa
1109	Q0	4538	1	58.35601207719727	SimBa
1109	Q0	4604	1	43.55734387725927	SimBa
1109	Q0	3613	1	42.90708969634597	SimBa
1109	Q0	6918	1	42.40893081446785	SimBa
1109	Q0	4621	1	41.840695408524006	SimBa
1110	Q0	4575	1	39.83626551080409	SimBa
1110	Q0	4407	1	39.6332630606713	SimBa
1110	Q0	4092	1	39.50616994051819	SimBa
1110	Q0	4538	1	38.73759366410561	SimBa
1110	Q0	1928	1	38.51238750166278	SimBa
1111	Q0	7774	1	54.83539462327309	SimBa
1111	Q0	7753	1	45.11597211458098	SimBa
1111	Q0	7640	1	44.83861267607809	SimBa
