bb4d6e37-3e33-45f7-b163-3be991b01300	Eine zunehmende Spreizung zwischen höchsten und niedrigsten Zufriedenheitsraten zeigt sich auch unter den Neumitgliedern und Kandidatenländern.
3e9b9e91-a7b3-4dfb-a46b-d080d0e56f71	Problematisch ist vor allem der Indikator „Sozialsystem“.
58d07aae-a160-4892-9cbe-579b18e6b8d5	In particular, those in former communist countries show such a neutral response toward nuclear power.
3a49191a-ded4-46ed-af45-c3a3ca01b4ce	Die Ergebnisse zum Einstellungswandel zeigen, dass die Akzeptanz einer partnerschaftlichen Form der Arbeitsteilung im Haushalt, wenngleich mit bedeutsamen Länderunterschieden, bei Vätern deutlich zugenommen hat.
19d62692-bc25-4104-9111-64777a65231c	After comparing the Netherlands and France, Wiegman et al. [10] demonstrated that higher perceived risks and lower benefits in the former lead to the lower acceptance of nuclear energy than those in the latter.
8bdb734b-7bd3-4195-958e-b93155682aa9	Viele der in diesem Beitrag präsentierten Hypothesen fußen auf der Prämisse der schwierigeren Erreichbarkeit von Postmaterialisten.
f4666e03-5a99-43ad-b518-ca2ef08a9f4b	So können wir feststellen, wie viele Prozentpunkte eine Partei einem Kanzlerkandidaten verdankt, der zum Beispiel näher am mittleren Wähler ist als seine Partei und auch noch einen höheren Valenzwert hat.
dfaaa1ec-8704-441b-95c3-8bc091f9f653	Romania represented the greatest increase (38.0%), while the biggest declines were seen in Bulgaria (30.3%), Lithuania, Poland and Greece (25.8%).
9665d600-ab72-44fd-b0a3-6d304b1b9c1b	In Scandinavian countries as well as in Austria, Belgium, and Poland, the perception of social mobility follows actual mobility more closely.
6fb7f4f8-00f7-4738-9ec8-d60353089991	Results show that public support for market distribution of social services is relatively weak in most countries.
df8ee249-6eb5-4e0e-953c-dd12e318f90e	In 2011, the percentage of citizens who believed helping people in developing countries to be very important was on average 10.71 percentage points (pp) (−0.68 to 22.09) higher in arrival countries compared to other EU countries, representing a borderline statistically significant association.
0a290634-8ebd-4e66-9be2-2ad17c663949	The first item operationalized satisfaction “with the way democracy works in in the EU”.
4713b7b5-7499-4272-943f-e46b84189c6e	Consistent with SJT, pockets of nationally representative cross-sectional surveys (e.g., Jost et al., 2003; Henry and Saul, 2006; Sengupta et al., 2015), and experimental studies (e.g., van der Toorn et al., 2015) have shown that the disadvantaged may support societal systems more strongly than their privileged counterparts do, especially when they are dependent on such systems.
5608ede8-d58c-4934-82a3-e2dddbc2d400	Dabei stellt sich die Frage, welche Vergleichsmaßstäbe für Ost- und Westdeutschland angemessen sind.
0aeb0f53-c99b-4e98-aa6d-ddc43290a02f	Außerdem wurde gezeigt, dass die Chance zur tatsächlichen Migration mit jedem Jahr signifi kant abnimmt, das die Befragten in der Stadt gelebt haben und mit jedem Jahr, das sie an ihrer aktuellen Beschäftigung verbracht haben oder – sogar noch stärker – mit jedem Jahr, das sie arbeitslos waren.
63715edc-0e15-4daf-948d-f12ab330f881	Für Kontakte sind insgesamt vier Effekte zu berücksichtigen.
af808592-7171-41bb-8926-782e89b365e7	If naïve CIs without deft are used only 67 of the 232 polls (29%) show CIs which all contain the election results.
39706138-d8f7-47bc-832a-b889c34c7d36	Such a negative trend is observed for men and women, and for blue collar workers, white collar workers, and civil servants.
d91c5d2b-bab4-4632-95a1-38d6f7b7bdb9	Anhand der Staatsangehörigkeit lassen sich die zugewanderte Bevölkerung und deren Kinder nicht mehr zureichend erfassen, da Einbürgerungen auf dieser Basis nicht in die Betrachtung eingehen.
a27c53e0-4ff4-4582-8552-42dbb21c23f3	Mit einer solchen Gruppendefinition, in der es um das Erscheinungsbild oder kulturelle Merkmale ging, antworteten 9% der Westdeutschen und 12% der Ostdeutschen auf die offene Frage danach, welche Gruppen mit „in Deutschland lebende Ausländer“assoziiert werden.
6bc7ba3f-d9b9-4d6c-bb28-917b32e9798f	Perception of competition over resources such as social benefits, health services, education and housing is not as pronounced as the perception of labor market competition.
81016693-1759-4421-8a4d-38a7da57cb09	Correspondingly, people with a positive image of EU institutions and policies might observe that news media providing an overly positive representation of the EU.
e804dbf3-90b8-45f7-a8f5-f213f576aecf	In the debate on the development of European identity, it is imperative to understand the role of media, because primarily media serve at the heart of (re)construction process of European identity (Schneeberger, 2009).
80000bd4-c327-45ea-917f-739f67b27e8f	Zwischen Wertvorstellungen und subjektivem Wohlbefinden bestünde ein sehr enger Zusammenhang, da Menschen erst dann zufrieden seien, wenn angestrebte Ziele erreicht worden wären (Inglehart 1977, 1995).
48bcd987-28a2-4432-b81d-26c34985065e	The Eurobarometer survey used a single question to assess citizens’ perceptions, rather than using composite indices to be able to capture the multidimensional nature of 'public perception', more comprehensively.
ec5314db-b734-4921-b491-71549cebfe35	Perception of economic competition is associated with lower levels of education and earnings whereas the idea of complementarity is strongly sustained by those respondents with the higher levels of education and earnings.
1ea1acde-0990-4c67-9695-58d51257988d	In all three surveys, respondents were, moreover, asked to give a self-assessment of their religiousness.
e2558b5a-9b80-4dc3-ac0a-177537d56260	Dies ist jedoch weniger eine Ironie des Schicksals, als vielmehr darauf zurückzuführen, dass bei den Eurobarometern weniger Wert darauf gelegt wird, potenzielle Befragungspersonen auch zu erreichen (z.B. niedrige Mindestkontaktanzahl).
081b6d42-c06f-4344-b442-8e813f88a570	Deshalb wurde erwartet, dass in ökonomisch deprivierten Regionen hohe Arbeitslosenzahlen zu einer hohen Migrationsneigung führen.
896e4bd0-de58-4c5d-af86-65d9456121df	Im Frühjahr 2004 sind unter den Neumitgliedern nur in der Slowakei und in Polen noch weniger Bürger mit dem Funktionieren ihrer Demokratie zufrieden sowie unter den Beitrittskandidaten in Bulgarien und Rumänien.
8ff06857-43af-4126-bb5a-c8539f172901	Dem leichten Rückgang im EU-Durchschnitt in den letzten zwei Jahren (2002-2004) steht ein deutliches Absinken der Demokratiezufriedenheit in beiden Teilen Deutschlands gegenüber.
48fc43e0-a8ea-4a9f-ad07-e4b6d2062bc1	Behauptungen, dass die Unterschicht in Deutschland expandiere und die Mittelschicht schrumpfe – wie sie kürzlich auf der Grundlage von kurz- und mittelfristigen Veränderungen der Einkommensverteilung angestellt wurden (Grabka/Frick 2008 und Goebel/ Gornig/Häußermann 2010), werden durch die Entwicklung der perzipierten Schichtzugehörigkeit jedenfalls nicht bestätigt.
2e857b81-230c-4df1-9341-53f58ee505fb	Recent studies have not analysed this factor in depth, however, Cleary and McNeil suggest a correlation between an individual’s satisfaction with healthcare and their overall life satisfaction.
0cda9d0c-180d-4cce-ac07-d5d36b889eea	Eng verbunden mit dem Einkommen sind auch der Erwerbsstatus und die subjektive Schichtzugehörigkeit, die beide in allen Ländern einen signifikanten Einfluß auf die Lebenszufriedenheit haben, obwohl das Ausmaß ihrer Bedeutung zwischen den Ländern variiert.
b56823bf-075e-43bf-8135-21a142585d8a	Response options were ‘we should increase aid to developing countries beyond what is already promised’, ‘we should keep our promise to increase aid to developing countries’,‘we should not increase aid to developing countries even though it has been promised’,‘we should reduce aid to developing countries as we can no longer afford it’ and ‘don’t know’.
6d0927cf-be67-48b2-8da1-f97542104ded	Dennoch kann auch die Antizipation des Arbeitsplatzverlustes eine Belastung darstellen.
0d2a6bfc-038b-459e-80dd-2f856f49e19b	Das soziale Sicherungssystem kann individuelle Sorgen, den eigenen Arbeitsplatz zu verlieren (und ggf. nur schwer einen neuen zu finden) teilweise auffangen.
df2b8b15-f8d1-4b8c-88f8-b34e428883d7	H2 introduces the perceived hostility as an intervening variable: The mere-exposure effect is weaker in persons who perceive the media as hostile, than in persons who perceive the media as not hostile.
210c3523-62c9-4374-b686-6c8739f24a12	In the subsequent section, we focus on two theoretical concepts— mere exposure and hostile media perceptions—both of which have not been employed within the context of European identity.
366ec552-af09-4a72-95be-8caaf23bf3b7	Auch empirische Ergebnisse sprechen dafür, dass Postmaterialisten seltener anzutreffen sind: Für den ALLBUS 1980 (Schnell 1993: 24f.) und den ALLBUS 2000 (Schnell 2002) wurde dies bereits anhand von Grafiken gezeigt.
496970d7-13de-4bd9-a0a6-54c53e8d8a3b	Zu den Altparteien CDU/CSU, SPD und FDP traten 1980 die Grünen und 1990 die PDS bzw. später Die Linke als aussichtsreiche Konkurrenten hinzu.
03ae8aff-081e-4f30-a842-8dc61a7c2538	Fragt man nach den Ursachen für Zufriedenheit oder Unzufriedenheit mit dem Funktionieren der Demokratie, werden in der komparativen Forschung zwei Begründungen angeführt, eine politische und eine ökonomische (vgl. Hofferbert/Klingemann 1999).
cc440307-484b-40bd-a282-75030d974c53	Self-perception of respondents’ position in society was assessed with a question asking what level they would place themselves in.
d35b7b0d-2c6a-4820-ba3f-e2a8957e78e2	Third, the dependence on nuclear power at the time of the data set survey seems to influence the attitude toward it.
349477d4-c3aa-4c45-a58d-44a08ab83ee9	In Südafrika – dem Land, das diesem Pol am nächsten liegt, – findet sich dieses ländliche Gefälle ebenfalls wieder, zusätzlich werden Wasserprobleme eher von Frauen sowie von Befragten, die sich sozial eher niedrig einstufen, wahrgenommen.
7f83e7d8-c1ca-4d05-aa3e-dc1dd72f4892	Kim et al. [5] (p. 47) explained that if people who live in more advanced (rich) countries have more experience in the hazards coming from newly developed science and technology, they may show less support for nuclear power energy as one of the advanced technologies.
9b822ad2-b2bd-4f42-83aa-a79375c4bf81	Personen der niedrigsten Bildungsebene vertreten die traditionalsten Ansichten und befürworten die klassische Arbeitsteilung.
979cfef5-6fb9-4ff0-99a3-18f22e2a726f	Die Zustimmung zu den negativen Aussagen über Ausländer sinkt, die zum positiven Item „Kulturelle Bereicherung“steigt mit der Anzahl der Nennungen.
796efdb2-3e2d-4795-ba5a-2436dbea566e	Da zudem gleiche Itemversionen häufig mit den gleichen Fragestellungen eingeleitet werden, kann nicht entschieden werden, ob eine (mögliche) Beeinflussung des Postmaterialismus-Index durch die Item- oder die Frageformulierung entsteht.
d57a0f13-6b63-4bff-b455-8b5e2f7a578b	Durch eine Gesetzesänderung im Jahr 2000 erhalten Kinder ausländischer Eltern zunehmend auch die deutsche Staatsangehörigkeit und auch erwachsene Ausländer können nach längerem Aufenthalt leichter eingebürgert werden.
da37a839-9439-407c-b864-bc8da08e0900	In Ostdeutschland hingegen ist nicht nur der Zeitraum demokratischer Herrschaft deutlich kürzer.
67216de4-1b72-43ef-a30a-4287024e1280	Rooted in the social identity tradition, SIMSA assumes that the system justification effect can be driven by the need for accuracy and a positive social identity, and advances three explanations in these regards.
